bgo_path,case,graph,run,status,runtime_ns,energy_joules,G.SIZE_VERTS,G.SIZE_EDGES
bgo/bfs/GPU/bfs_gpu,0,chess_largest_cc.mtx,0,0,213910087,6377124,7115,111558
